Job Title,Job URL
R Coding for Blanchard and Perotti (2002) Estimation on USA Fiscal Dynamics,https://www.upwork.com/jobs/Coding-for-Blanchard-and-Perotti-2002-Estimation-USA-Fiscal-Dynamics_~021887918693948135638/?referrer_url_path=/nx/search/jobs/
Help Desk Analyst,https://www.upwork.com/jobs/Help-Desk-span-class-highlight-Analyst-span_~021887918187313531866/?referrer_url_path=/nx/search/jobs/
GIS Analyst – ArcGIS Online & Koterra Specialist Needed,https://www.upwork.com/jobs/GIS-span-class-highlight-Analyst-span-ArcGIS-Online-amp-Koterra-Specialist-Needed_~021887905292712442788/?referrer_url_path=/nx/search/jobs/
AI & Technical Analyst for Stock Catalyst Analysis,https://www.upwork.com/jobs/amp-Technical-span-class-highlight-Analyst-span-for-Stock-Catalyst-Analysis_~021887904246066767176/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed to Create Professional Presentation to Customer on Water Savings,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-Create-Professional-Presentation-Customer-Water-Savings_~021887898094437305306/?referrer_url_path=/nx/search/jobs/
Data Analyst for Hotel Cost Reduction & Energy Optimization,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Hotel-Cost-Reduction-amp-Energy-Optimization_~021887896508971645860/?referrer_url_path=/nx/search/jobs/
Investment Analyst/Virtual Assistant for Investor Sourcing,https://www.upwork.com/jobs/Investment-span-class-highlight-Analyst-span-Virtual-Assistant-for-Investor-Sourcing_~021887892222447483812/?referrer_url_path=/nx/search/jobs/
Data Engineer / System Integrator for BMS & Hotel Energy Data Extraction,https://www.upwork.com/jobs/span-class-highlight-Data-span-Engineer-System-Integrator-for-BMS-amp-Hotel-Energy-span-class-highlight-Data-span-Extraction_~021887892039299005348/?referrer_url_path=/nx/search/jobs/
Web Scraping POC,https://www.upwork.com/jobs/Web-Scraping-POC_~021887872445617202504/?referrer_url_path=/nx/search/jobs/
Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021887862288182648135/?referrer_url_path=/nx/search/jobs/
Data Analyst for a Digital Marketing Company,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Digital-Marketing-Company_~021887842460588232299/?referrer_url_path=/nx/search/jobs/
Statistical Consultation – Review of Experimental Data Analysis,https://www.upwork.com/jobs/Statistical-Consultation-Review-Experimental-span-class-highlight-Data-span-Analysis_~021887842205389061028/?referrer_url_path=/nx/search/jobs/
Research Analyst – Nairobi Small Business Rent & Revenue Study,https://www.upwork.com/jobs/Research-span-class-highlight-Analyst-span-Nairobi-Small-Business-Rent-amp-Revenue-Study_~021887827425157631595/?referrer_url_path=/nx/search/jobs/
Business Analyst / Visual Thinker for Gamma Slides,https://www.upwork.com/jobs/Business-span-class-highlight-Analyst-span-Visual-Thinker-for-Gamma-Slides_~021887806728665594788/?referrer_url_path=/nx/search/jobs/
Expert Analyst Needed for Swing Points and High/Low Refinement,https://www.upwork.com/jobs/Expert-span-class-highlight-Analyst-span-Needed-for-Swing-Points-and-High-Low-Refinement_~021887798850701991237/?referrer_url_path=/nx/search/jobs/
"Python/R Programmer, Data Analyst, Economist, and code Replication Project",https://www.upwork.com/jobs/Python-Programmer-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Economist-and-code-Replication-Project_~021887796549339220954/?referrer_url_path=/nx/search/jobs/
Data Quality Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-Quality-span-class-highlight-Analyst-span_~021887734318342111708/?referrer_url_path=/nx/search/jobs/
"Need a Person To Review On Market Real Estate Deals, and Input Information in Google Sheets",https://www.upwork.com/jobs/Need-Person-Review-Market-Real-Estate-Deals-and-Input-Information-Google-Sheets_~021887726791568149982/?referrer_url_path=/nx/search/jobs/
Financial Analyst,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span_~021887744379864270524/?referrer_url_path=/nx/search/jobs/
Data Analysis of Banking & Finance Sector (2010-2024),https://www.upwork.com/jobs/span-class-highlight-Data-span-Analysis-Banking-amp-Finance-Sector-2010-2024_~021887731131946140125/?referrer_url_path=/nx/search/jobs/
Refinitiv Eikon Datastream Analyst Needed for Data Extraction and Charting,https://www.upwork.com/jobs/Refinitiv-Eikon-Datastream-span-class-highlight-Analyst-span-Needed-for-span-class-highlight-Data-span-Extraction-and-Charting_~021887720096611716574/?referrer_url_path=/nx/search/jobs/
Data Presentation & Visualization Engineer,https://www.upwork.com/jobs/span-class-highlight-Data-span-Presentation-amp-Visualization-Engineer_~021887703192917420847/?referrer_url_path=/nx/search/jobs/
Remote Business Analyst and Executive Assistant for Poultry Farming Startup,https://www.upwork.com/jobs/Remote-Business-span-class-highlight-Analyst-span-and-Executive-Assistant-for-Poultry-Farming-Startup_~021887674356819175959/?referrer_url_path=/nx/search/jobs/
Quantitative Analyst for Trading Portfolio Development,https://www.upwork.com/jobs/Quantitative-span-class-highlight-Analyst-span-for-Trading-Portfolio-Development_~021887662329330945502/?referrer_url_path=/nx/search/jobs/
Power BI Dashboard Designer and Data Analyst,https://www.upwork.com/jobs/Power-Dashboard-Designer-and-span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021887621217182143449/?referrer_url_path=/nx/search/jobs/
"Quant Developer for Strategy Optimization in Forex, Stocks, and Crypto",https://www.upwork.com/jobs/Quant-Developer-for-Strategy-Optimization-Forex-Stocks-and-Crypto_~021887619168770274545/?referrer_url_path=/nx/search/jobs/
Real Estate Analyst – Land Valuation / Comping,https://www.upwork.com/jobs/Real-Estate-span-class-highlight-Analyst-span-Land-Valuation-Comping_~021887603670672494046/?referrer_url_path=/nx/search/jobs/
Financial Analyst for AIA Invoices and CSI Code Categorization (Construction Legal Case),https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-for-AIA-Invoices-and-CSI-Code-Categorization-Construction-Legal-Case_~021887600506116263390/?referrer_url_path=/nx/search/jobs/
Data Scientist/Financial Analyst for SaaS Company,https://www.upwork.com/jobs/span-class-highlight-Data-span-Scientist-Financial-span-class-highlight-Analyst-span-for-SaaS-Company_~021887598646612718741/?referrer_url_path=/nx/search/jobs/
Business Intelligence,https://www.upwork.com/jobs/Business-Intelligence_~021887594765777870085/?referrer_url_path=/nx/search/jobs/
Freelance Advertising Analyst (Magic Brief Monitoring),https://www.upwork.com/jobs/Freelance-Advertising-span-class-highlight-Analyst-span-Magic-Brief-Monitoring_~021887592544583523589/?referrer_url_path=/nx/search/jobs/
Financial Analyst Needed for IT Services Sales Team Model,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Services-Sales-Team-Model_~021887587233702204377/?referrer_url_path=/nx/search/jobs/
Custom Financial Forecast Development,https://www.upwork.com/jobs/Custom-Financial-Forecast-Development_~021887586482845359365/?referrer_url_path=/nx/search/jobs/
CRE Capital Markets Analyst,https://www.upwork.com/jobs/CRE-Capital-Markets-span-class-highlight-Analyst-span_~021887568588107936917/?referrer_url_path=/nx/search/jobs/
"Research Analyst Needed for Company EBITDA List in Rennes, France",https://www.upwork.com/jobs/Research-span-class-highlight-Analyst-span-Needed-for-Company-EBITDA-List-Rennes-France_~021887560110194269445/?referrer_url_path=/nx/search/jobs/
Tableau Prep & Data Engineering Specialist – Remote,https://www.upwork.com/jobs/Tableau-Prep-amp-span-class-highlight-Data-span-Engineering-Specialist-Remote_~021887557613450927365/?referrer_url_path=/nx/search/jobs/
Experienced Data Analyst Needed for PowerBI and SQL Projects,https://www.upwork.com/jobs/Experienced-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-PowerBI-and-SQL-Projects_~021887541865228369412/?referrer_url_path=/nx/search/jobs/
Business Planner & Financial Analyst (Food Innovation),https://www.upwork.com/jobs/Business-Planner-amp-Financial-span-class-highlight-Analyst-span-Food-Innovation_~021887534330907718805/?referrer_url_path=/nx/search/jobs/
Data Visualisation Designer (Storyteller),https://www.upwork.com/jobs/span-class-highlight-Data-span-Visualisation-Designer-Storyteller_~021887531970615225135/?referrer_url_path=/nx/search/jobs/
Data analyst needed,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-analyst-span-needed_~021887520169111401713/?referrer_url_path=/nx/search/jobs/
Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021887510566413268117/?referrer_url_path=/nx/search/jobs/
Technical Analyst,https://www.upwork.com/jobs/Technical-span-class-highlight-Analyst-span_~021887475586984108404/?referrer_url_path=/nx/search/jobs/
Senior SOC Analyst and Threat Intelligence,https://www.upwork.com/jobs/Senior-SOC-span-class-highlight-Analyst-span-and-Threat-Intelligence_~021887450665426590981/?referrer_url_path=/nx/search/jobs/
AI Web Search + Scrape + Analysis,https://www.upwork.com/jobs/Web-Search-Scrape-Analysis_~021887413559106024689/?referrer_url_path=/nx/search/jobs/
Marketing & Ecommerce Data Analyst – Monthly Ad Spend & Performance Optimization,https://www.upwork.com/jobs/Marketing-amp-Ecommerce-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Monthly-Spend-amp-Performance-Optimization_~021887402749386372337/?referrer_url_path=/nx/search/jobs/
Motion Capture Data Extraction and Processing,https://www.upwork.com/jobs/Motion-Capture-span-class-highlight-Data-span-Extraction-and-Processing_~021887397796450219249/?referrer_url_path=/nx/search/jobs/
Career Coach for Data Analyst/BI Analyst Roles in Tech,https://www.upwork.com/jobs/Career-Coach-for-span-class-highlight-Data-span-span-class-highlight-Analyst-span-span-class-highlight-Analyst-span-Roles-Tech_~021887340647341103649/?referrer_url_path=/nx/search/jobs/
Clinical Data Analyst Needed to complete monthly KPIs for womens telehealth company,https://www.upwork.com/jobs/Clinical-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-complete-monthly-KPIs-for-womens-telehealth-company_~021887328039594629665/?referrer_url_path=/nx/search/jobs/
Power Query Data Appending and Duplication Removal,https://www.upwork.com/jobs/Power-Query-span-class-highlight-Data-span-Appending-and-Duplication-Removal_~021887281120335525021/?referrer_url_path=/nx/search/jobs/
Data Analyst – Specialist in Data Transformation and Dashboards,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Specialist-span-class-highlight-Data-span-Transformation-and-Dashboards_~021887259314636705656/?referrer_url_path=/nx/search/jobs/
Data Researcher & Analyst for a Data Center website,https://www.upwork.com/jobs/span-class-highlight-Data-span-Researcher-amp-span-class-highlight-Analyst-span-for-span-class-highlight-Data-span-Center-website_~021887242504784076515/?referrer_url_path=/nx/search/jobs/
Senior Data Lake and Data Warehouse Engineer,https://www.upwork.com/jobs/Senior-span-class-highlight-Data-span-Lake-and-span-class-highlight-Data-span-Warehouse-Engineer_~021887228051870448303/?referrer_url_path=/nx/search/jobs/
Data Analyst for Product Name Matching – Fuzzy Matching & Data Cleansing,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Product-Name-Matching-Fuzzy-Matching-amp-span-class-highlight-Data-span-Cleansing_~021887225299262529251/?referrer_url_path=/nx/search/jobs/
Database Admin,https://www.upwork.com/jobs/Database-Admin_~021887215764078095674/?referrer_url_path=/nx/search/jobs/
Big Data Analyst for Daily CSV Ingestion,https://www.upwork.com/jobs/Big-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Daily-CSV-Ingestion_~021887201727726513466/?referrer_url_path=/nx/search/jobs/
Business Process Analyst and Documentation Specialist,https://www.upwork.com/jobs/Business-Process-span-class-highlight-Analyst-span-and-Documentation-Specialist_~021887187945986094237/?referrer_url_path=/nx/search/jobs/
Tableau Expert for E-Commerce Investment Due Diligence Optimization,https://www.upwork.com/jobs/Tableau-Expert-for-Commerce-Investment-Due-Diligence-Optimization_~021887181168343018810/?referrer_url_path=/nx/search/jobs/
Freelance Data Analyst Needed for Looker Studio & Google Analytics,https://www.upwork.com/jobs/Freelance-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Looker-Studio-amp-Google-Analytics_~021887165864254663994/?referrer_url_path=/nx/search/jobs/
Market Analyst for Software Remote Marketplace,https://www.upwork.com/jobs/Market-span-class-highlight-Analyst-span-for-Software-Remote-Marketplace_~021887135460722187408/?referrer_url_path=/nx/search/jobs/
Product Analyst,https://www.upwork.com/jobs/Product-span-class-highlight-Analyst-span_~021887030693039729978/?referrer_url_path=/nx/search/jobs/
Sales/Revenue Forecast Tracker Update & Dashboard Creation,https://www.upwork.com/jobs/Sales-Revenue-Forecast-Tracker-Update-Dashboard-Creation_~021886991838504840506/?referrer_url_path=/nx/search/jobs/
Ecommerce Anomaly Detection Analyst,https://www.upwork.com/jobs/Ecommerce-Anomaly-Detection-span-class-highlight-Analyst-span_~021886922454713212048/?referrer_url_path=/nx/search/jobs/
"Top Social Media Firm Seeks Full-Time, Remote Account Manager",https://www.upwork.com/jobs/Top-Social-Media-Firm-Seeks-Full-Time-Remote-Account-Manager_~021886917723043928609/?referrer_url_path=/nx/search/jobs/
SEMrush Report: Digital Footprint & Competitive Analysis,https://www.upwork.com/jobs/SEMrush-Report-Digital-Footprint-Competitive-Analysis_~021886912815910927887/?referrer_url_path=/nx/search/jobs/
Land Research & Analysis Specialist for Development Potential,https://www.upwork.com/jobs/Land-Research-Analysis-Specialist-for-Development-Potential_~021886905417586490895/?referrer_url_path=/nx/search/jobs/
Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021886891766912409315/?referrer_url_path=/nx/search/jobs/
Underwriter DTI analyst,https://www.upwork.com/jobs/Underwriter-DTI-span-class-highlight-analyst-span_~021886885545299959523/?referrer_url_path=/nx/search/jobs/
Need Help in Data Engineering project,https://www.upwork.com/jobs/Need-Help-span-class-highlight-Data-span-Engineering-project_~021886875547245222433/?referrer_url_path=/nx/search/jobs/
Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021886850913875532321/?referrer_url_path=/nx/search/jobs/
Complex digital analytics setup to be developed,https://www.upwork.com/jobs/Complex-digital-analytics-setup-developed_~021886849599931465231/?referrer_url_path=/nx/search/jobs/
Data Engineer Specialist,https://www.upwork.com/jobs/span-class-highlight-Data-span-Engineer-Specialist_~021886845101195157219/?referrer_url_path=/nx/search/jobs/
Experienced Data Analyst for Reporting and Dashboards,https://www.upwork.com/jobs/Experienced-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Reporting-and-Dashboards_~021886838704293834042/?referrer_url_path=/nx/search/jobs/
Due Diligence Analyst,https://www.upwork.com/jobs/Due-Diligence-span-class-highlight-Analyst-span_~021886826673948334625/?referrer_url_path=/nx/search/jobs/
GIS Specialist Needed for Renewable Energy Project,https://www.upwork.com/jobs/GIS-Specialist-Needed-for-Renewable-Energy-Project_~021886812581753788961/?referrer_url_path=/nx/search/jobs/
"Senior Analyst for SQL, Python, and Forecasting Support",https://www.upwork.com/jobs/Senior-span-class-highlight-Analyst-span-for-SQL-Python-and-Forecasting-Support_~021886780460150578915/?referrer_url_path=/nx/search/jobs/
Data Analyst for Sales Insights & KPI Reporting,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Sales-Insights-amp-KPI-Reporting_~021886778401531649763/?referrer_url_path=/nx/search/jobs/
Specialist in the implementation of end-to-end analytics in Looker Studio,https://www.upwork.com/jobs/Specialist-the-implementation-end-end-analytics-Looker-Studio_~021886769473774710074/?referrer_url_path=/nx/search/jobs/
Data engineer with Snowflake & Looker,https://www.upwork.com/jobs/span-class-highlight-Data-span-engineer-with-Snowflake-amp-Looker_~021886729983249116474/?referrer_url_path=/nx/search/jobs/
Data Engineer/Analyst Learning Opportunity - Junior/Intern,https://www.upwork.com/jobs/span-class-highlight-Data-span-Engineer-span-class-highlight-Analyst-span-Learning-Opportunity-Junior-Intern_~021886715392371935234/?referrer_url_path=/nx/search/jobs/
Data Analyst and Excel Specialist,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-and-Excel-Specialist_~021886639596287826465/?referrer_url_path=/nx/search/jobs/
Quantitative Analyst Needed for Data Analysis and Modeling,https://www.upwork.com/jobs/Quantitative-span-class-highlight-Analyst-span-Needed-for-span-class-highlight-Data-span-Analysis-and-Modeling_~021886628553397923130/?referrer_url_path=/nx/search/jobs/
Graph/Network Modeling for Cash Flow Prediction,https://www.upwork.com/jobs/Graph-Network-Modeling-for-Cash-Flow-Prediction_~021886564132487716579/?referrer_url_path=/nx/search/jobs/
Tableau expert,https://www.upwork.com/jobs/Tableau-expert_~021886501291685887503/?referrer_url_path=/nx/search/jobs/
Data Insights Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-Insights-span-class-highlight-Analyst-span_~021886497224394079226/?referrer_url_path=/nx/search/jobs/
Inventory Forecasting,https://www.upwork.com/jobs/Inventory-Forecasting_~021886472044346916367/?referrer_url_path=/nx/search/jobs/
"Data Analyst & Engineer | SQL, Python, Cloud, ETL, and Dashboards",https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-amp-Engineer-SQL-Python-Cloud-ETL-and-Dashboards_~021886464846116223994/?referrer_url_path=/nx/search/jobs/
Google Cloud Certified Looker Expert,https://www.upwork.com/jobs/Google-Cloud-Certified-Looker-Expert_~021886453812479458298/?referrer_url_path=/nx/search/jobs/
Blockchain Technical Writer and Analyst Needed,https://www.upwork.com/jobs/Blockchain-Technical-Writer-and-span-class-highlight-Analyst-span-Needed_~021886447093313502202/?referrer_url_path=/nx/search/jobs/
Financial analyst,https://www.upwork.com/jobs/Financial-span-class-highlight-analyst-span_~021886418685017693328/?referrer_url_path=/nx/search/jobs/
SEO/Content Writer (life sciences and healthcare),https://www.upwork.com/jobs/SEO-Content-Writer-life-sciences-and-healthcare_~021886334471916252474/?referrer_url_path=/nx/search/jobs/
Remote Deal Originator for M&A Sourcing,https://www.upwork.com/jobs/Remote-Deal-Originator-for-Sourcing_~021886269835799981370/?referrer_url_path=/nx/search/jobs/
Market Researcher for a Boutique Investment Bank,https://www.upwork.com/jobs/Market-Researcher-for-Boutique-Investment-Bank_~021886193509266931215/?referrer_url_path=/nx/search/jobs/
Polymarket researcher / trader,https://www.upwork.com/jobs/Polymarket-researcher-trader_~021886159788290200066/?referrer_url_path=/nx/search/jobs/
Data Scientist Needed for Climate Change & Earth Surface Temperature Analysis,https://www.upwork.com/jobs/span-class-highlight-Data-span-Scientist-Needed-for-Climate-Change-amp-Earth-Surface-Temperature-Analysis_~021886060847684713466/?referrer_url_path=/nx/search/jobs/
Experienced Data Engineer for Scientific Discovery,https://www.upwork.com/jobs/Experienced-span-class-highlight-Data-span-Engineer-for-Scientific-Discovery_~021885834192381304547/?referrer_url_path=/nx/search/jobs/
FP&A Analyst with SaaS Experience Needed for Fractional CFO Services,https://www.upwork.com/jobs/amp-span-class-highlight-Analyst-span-with-SaaS-Experience-Needed-for-Fractional-CFO-Services_~021885827394865749732/?referrer_url_path=/nx/search/jobs/
Experienced data analyst to help me understand my businesses data,https://www.upwork.com/jobs/Experienced-span-class-highlight-data-span-span-class-highlight-analyst-span-help-understand-businesses-span-class-highlight-data-span_~021885767234591419706/?referrer_url_path=/nx/search/jobs/
Senior CRO & Project Manager (A/B Testing & UX Coordination) – E-Commerce (Magento 2),https://www.upwork.com/jobs/Senior-CRO-Project-Manager-Testing-Coordination-Commerce-Magento_~021885759697162837136/?referrer_url_path=/nx/search/jobs/
Stata Expert Needed for Regression Model Development,https://www.upwork.com/jobs/Stata-Expert-Needed-for-Regression-Model-Development_~021885751301179243514/?referrer_url_path=/nx/search/jobs/
BBA Project: Independent Research and Data Analysis,https://www.upwork.com/jobs/BBA-Project-Independent-Research-and-span-class-highlight-Data-span-Analysis_~021885739799896419642/?referrer_url_path=/nx/search/jobs/
Interview Analysis and Thematic Development,https://www.upwork.com/jobs/Interview-Analysis-and-Thematic-Development_~021885734858041617722/?referrer_url_path=/nx/search/jobs/
Financial Accountant & Analyst,https://www.upwork.com/jobs/Financial-Accountant-amp-span-class-highlight-Analyst-span_~021885483350918196538/?referrer_url_path=/nx/search/jobs/
Senior Technical Business Analyst – Healthcare & FHIR Integration,https://www.upwork.com/jobs/Senior-Technical-Business-span-class-highlight-Analyst-span-Healthcare-amp-FHIR-Integration_~021885459201397673048/?referrer_url_path=/nx/search/jobs/
Data entry for apparel inventory management,https://www.upwork.com/jobs/span-class-highlight-Data-span-entry-for-apparel-inventory-management_~021885438286508375567/?referrer_url_path=/nx/search/jobs/
Sourcing Analyst in India (Remote),https://www.upwork.com/jobs/Sourcing-span-class-highlight-Analyst-span-India-Remote_~021885377777194452994/?referrer_url_path=/nx/search/jobs/
Marketing Operations Analyst,https://www.upwork.com/jobs/Marketing-Operations-span-class-highlight-Analyst-span_~021885369077422664557/?referrer_url_path=/nx/search/jobs/
Qualitative Analysis of 2024 Coaching Feedback Survey for Program Insights and 2025 Progressions,https://www.upwork.com/jobs/Qualitative-Analysis-2024-Coaching-Feedback-Survey-for-Program-Insights-and-2025-Progressions_~021885320392277398442/?referrer_url_path=/nx/search/jobs/
Marketing Analyst for Web3 Marketing Agency,https://www.upwork.com/jobs/Marketing-span-class-highlight-Analyst-span-for-Web3-Marketing-Agency_~021885304220472364120/?referrer_url_path=/nx/search/jobs/
Revenue & Operations Analyst for Hospitality Business Annual Report (2/3 years),https://www.upwork.com/jobs/Revenue-amp-Operations-span-class-highlight-Analyst-span-for-Hospitality-Business-Annual-Report-years_~021885297016322960237/?referrer_url_path=/nx/search/jobs/
Trade Data Analyst with Panjiva Access Needed for Supply Chain Insights,https://www.upwork.com/jobs/Trade-span-class-highlight-Data-span-span-class-highlight-Analyst-span-with-Panjiva-Access-Needed-for-Supply-Chain-Insights_~021885167270635360770/?referrer_url_path=/nx/search/jobs/
Business Analysts to Research for Marketing Campaign and Customer Segments,https://www.upwork.com/jobs/Business-span-class-highlight-Analysts-span-Research-for-Marketing-Campaign-and-Customer-Segments_~021885088174428342274/?referrer_url_path=/nx/search/jobs/
Commercial Real Estate Analyst/Research,https://www.upwork.com/jobs/Commercial-Real-Estate-span-class-highlight-Analyst-span-Research_~021885070670062707350/?referrer_url_path=/nx/search/jobs/
Resume Assistance for Finance Job Applications in the U.S.,https://www.upwork.com/jobs/Resume-Assistance-for-Finance-Job-Applications-the_~021885059325132400027/?referrer_url_path=/nx/search/jobs/
Weekly and Monthly Sales Reporting,https://www.upwork.com/jobs/Weekly-and-Monthly-Sales-Reporting_~021885058469267891611/?referrer_url_path=/nx/search/jobs/
Business analyst for a fast-growing startup,https://www.upwork.com/jobs/Business-span-class-highlight-analyst-span-for-fast-growing-startup_~021885031358381548955/?referrer_url_path=/nx/search/jobs/
Data Analytics,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analytics_~021885031098253639752/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed for Mixpanel Experiment Analysis,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Mixpanel-Experiment-Analysis_~021885014914998520920/?referrer_url_path=/nx/search/jobs/
Looking for a Freelance B2B Data Optimization Analyst,https://www.upwork.com/jobs/Looking-for-Freelance-B2B-span-class-highlight-Data-span-Optimization-span-class-highlight-Analyst-span_~021884976251166123419/?referrer_url_path=/nx/search/jobs/
Data Analyst & Excel Automation Expert for Price Comparison (Python & Excel),https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-amp-Excel-Automation-Expert-for-Price-Comparison-Python-amp-Excel_~021884971893330404763/?referrer_url_path=/nx/search/jobs/
Experienced Data Analyst Needed for Business Insights,https://www.upwork.com/jobs/Experienced-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Business-Insights_~021884932729876637083/?referrer_url_path=/nx/search/jobs/
Entry level data analyst needed for simple job,https://www.upwork.com/jobs/Entry-level-span-class-highlight-data-span-span-class-highlight-analyst-span-needed-for-simple-job_~021884839742575584614/?referrer_url_path=/nx/search/jobs/
Financial Investment Model Development Using Estate Master,https://www.upwork.com/jobs/Financial-Investment-Model-Development-Using-Estate-Master_~021884754337197038719/?referrer_url_path=/nx/search/jobs/
Looking for a versatile operations analyst,https://www.upwork.com/jobs/Looking-for-versatile-operations-span-class-highlight-analyst-span_~021884702071971153489/?referrer_url_path=/nx/search/jobs/
Web Scraper & Data Analyst for Soil Data Extraction from Web Soil Survey (WSS),https://www.upwork.com/jobs/Web-Scraper-amp-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Soil-span-class-highlight-Data-span-Extraction-from-Web-Soil-Survey-WSS_~021884746946007565905/?referrer_url_path=/nx/search/jobs/
"Image Pattern Analysis for 1,000 Images",https://www.upwork.com/jobs/Image-Pattern-Analysis-for-000-Images_~021884727058036213208/?referrer_url_path=/nx/search/jobs/
Social Media Analysis with API tools for multimedia franchise,https://www.upwork.com/jobs/Social-Media-Analysis-with-API-tools-for-multimedia-franchise_~021884720963393774524/?referrer_url_path=/nx/search/jobs/
Financial Analyst (Pitch Deck),https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Pitch-Deck_~021884709664116412435/?referrer_url_path=/nx/search/jobs/
Data analyst/BI expert to analyse trade report,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-analyst-span-expert-analyse-trade-report_~021884687277306725848/?referrer_url_path=/nx/search/jobs/
CPA Firm - Accounting & Tax Team,https://www.upwork.com/jobs/CPA-Firm-Accounting-Tax-Team_~021880079085785372554/?referrer_url_path=/nx/search/jobs/
Expert in Publication Support (Applied Linguistics - Q1 Journal),https://www.upwork.com/jobs/Expert-Publication-Support-Applied-Linguistics-Journal_~021884662057514918798/?referrer_url_path=/nx/search/jobs/
Data Engineer,https://www.upwork.com/jobs/span-class-highlight-Data-span-Engineer_~021884622138150798808/?referrer_url_path=/nx/search/jobs/
Salesforce Administrator & Business Analyst,https://www.upwork.com/jobs/Salesforce-Administrator-amp-Business-span-class-highlight-Analyst-span_~021884616445977256846/?referrer_url_path=/nx/search/jobs/
Market Valuation Expert Needed for Asset Assessment,https://www.upwork.com/jobs/Market-Valuation-Expert-Needed-for-Asset-Assessment_~021884552391502042303/?referrer_url_path=/nx/search/jobs/
Experienced Bookkeeper/Financial Analyst Needed for a holding company,https://www.upwork.com/jobs/Experienced-Bookkeeper-Financial-span-class-highlight-Analyst-span-Needed-for-holding-company_~021884322403171263374/?referrer_url_path=/nx/search/jobs/
Financial and Operations Analyst for E-commerce,https://www.upwork.com/jobs/Financial-and-Operations-span-class-highlight-Analyst-span-for-commerce_~021884304017445974684/?referrer_url_path=/nx/search/jobs/
Data Pipeline & Reporting Specialist Needed,https://www.upwork.com/jobs/span-class-highlight-Data-span-Pipeline-amp-Reporting-Specialist-Needed_~021884294847989843537/?referrer_url_path=/nx/search/jobs/
Campaign Analyst,https://www.upwork.com/jobs/Campaign-span-class-highlight-Analyst-span_~021884269278348677139/?referrer_url_path=/nx/search/jobs/
MAXQDA Expert for Support with Thematic Analysis,https://www.upwork.com/jobs/MAXQDA-Expert-for-Support-with-Thematic-Analysis_~021884254438849602446/?referrer_url_path=/nx/search/jobs/
Tableau / SQL expert,https://www.upwork.com/jobs/Tableau-SQL-expert_~021884250130885349395/?referrer_url_path=/nx/search/jobs/
Data Migration Analyst – Nearshore LATAM Contractor (Remote),https://www.upwork.com/jobs/span-class-highlight-Data-span-Migration-span-class-highlight-Analyst-span-Nearshore-LATAM-Contractor-Remote_~021884235860352000910/?referrer_url_path=/nx/search/jobs/
